key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
3078,2019-08-26 21:57:28,,,,,,,,
3079,2019-08-26 23:38:42,,,,,,,,
3080,2019-08-27 00:21:51,,,,,,,,
3081,2019-08-27 00:57:39,,,,,,,,
3082,2019-08-27 01:34:25,2019-08-27 01:35:57,,,,,,,
3083,2019-08-27 02:09:29,2019-08-27 02:11:21,,,,,,,
3084,2019-08-27 02:37:35,,,,,,,,
3085,2019-08-27 03:14:01,,,,,,,,
3086,2019-08-27 03:55:39,2019-08-27 03:57:33,,,,,,,
3087,2019-08-27 04:40:22,2019-08-27 04:41:26,,,,,,,
3088,2019-08-27 05:31:29,2019-08-27 05:32:40,,,,,,,
3089,2019-08-27 06:04:33,,,,,,,,
3090,2019-08-27 06:46:09,2019-08-27 07:02:53,,,,,,,
3091,2019-08-27 07:38:54,,2019-08-27 07:52:00,,,,,,
3092,2019-08-27 08:32:47,2019-08-27 08:34:30,2019-08-27 08:50:52,,,,,,
3093,2019-08-27 09:22:03,2019-08-27 09:22:37,,,,,,,
3094,2019-08-27 10:06:22,,,,,,,,
3095,2019-08-27 10:51:42,,,,,,,,
3096,2019-08-27 11:37:46,,,,,,,,
3097,2019-08-27 12:27:02,,,,,,,,
3098,2019-08-27 13:21:38,,,,,,,,
3099,2019-08-27 14:08:14,,,,,,,,
3100,2019-08-27 15:12:15,,,,,,,,
3101,2019-08-27 16:01:20,,,,,,,,
3102,2019-08-27 16:44:14,,,,,,,,
3103,2019-08-27 17:04:42,,,,,,,,
3104,2019-08-27 17:41:35,,,,,,,,
3105,2019-08-27 18:32:08,,,,,,,,
3106,2019-08-27 19:06:51,,,,,,,,
3107,2019-08-27 19:40:22,,,,,,,,
3108,2019-08-27 20:19:35,,,,,,,,
3109,2019-08-27 21:04:19,2019-08-27 21:05:01,,,,,,,
3110,2019-08-27 21:27:01,2019-08-27 21:27:51,,,,,,,
3111,2019-08-27 22:00:51,,,,,,,,
3112,2019-08-27 22:33:15,,,,,,,,
3113,2019-08-27 23:31:52,,,,,,,,
3114,2019-08-28 00:07:58,,,,,,,,
3115,2019-08-28 00:58:29,,,,,,,,
3116,2019-08-28 01:31:47,2019-08-28 01:47:37,,,,,,,
3117,2019-08-28 02:09:44,2019-08-28 02:11:48,2019-08-28 02:11:18,,,,,,
3118,2019-08-28 02:44:38,2019-08-28 02:47:02,,,,,,,
3119,2019-08-28 05:52:53,,,,,,,,
3120,2019-08-28 04:26:24,2019-08-28 04:29:20,,,,,,,
3121,2019-08-28 05:32:58,2019-08-28 05:33:36,,,,,,,
3122,2019-08-28 07:11:02,2019-08-28 07:17:53,,,,,,,
3123,2019-08-28 07:49:58,2019-08-28 07:52:06,,,,,,,
3124,2019-08-28 08:21:58,2019-08-28 08:23:37,,,,,,,
3125,2019-08-28 09:00:20,2019-08-28 09:01:46,,,,,,,
3126,2019-08-28 10:58:59,,,,,,,,
3127,2019-08-28 11:47:29,,,,,,,,
3128,2019-08-28 12:19:59,2019-08-28 12:30:39,,,,,,,
3129,2019-08-28 13:08:47,,,,,,,,
3130,2019-08-28 13:30:13,,,,,,,,
3131,2019-08-28 14:12:24,,,,,,,,
3132,2019-08-28 14:44:55,,,,,,,,
3133,2019-08-28 15:15:58,,,,,,,,
3134,2019-08-28 15:39:43,2019-08-28 15:53:09,,,,,,,
3135,2019-08-28 16:33:47,,,,,,,,
3136,2019-08-28 17:05:30,,,,,,,,
3137,2019-08-28 17:33:38,,,,,,,,
3138,2019-08-28 18:03:29,2019-08-28 18:04:10,,,,,,,
3139,2019-08-28 18:34:26,,,,,,,,
3140,2019-08-28 19:12:07,,,,,,,,
3141,2019-08-28 19:33:26,,,,,,,,
3142,2019-08-28 20:15:41,,,,,,,,
3143,2019-08-28 21:04:36,,,,,,,,
3144,2019-08-28 21:45:46,,,,,,,,
3145,2019-08-28 22:32:01,2019-08-28 22:33:00,,,,,,,
3146,2019-08-28 23:16:34,,,,,,,,
3147,2019-08-28 23:59:55,,,,,,,,
3148,2019-08-29 00:57:10,,,,,,,,
3149,2019-08-29 01:57:43,,,,,,,,
3150,2019-08-29 02:24:21,,,,,,,,
3151,2019-08-29 03:08:53,,,,,,,,
3152,2019-08-29 04:03:54,2019-08-29 03:53:21,,,,,,,2019-08-29 03:51:31
3153,2019-08-29 04:28:31,2019-08-29 04:29:56,,,,,,,
3154,2019-08-29 05:08:29,2019-08-29 05:09:48,,,,,,,
3155,2019-08-29 05:48:37,2019-08-29 05:49:48,,,,,,,
3156,2019-08-29 06:25:27,,,,,,,,
3157,2019-08-29 06:58:25,2019-08-29 07:00:09,,,,,,,
3158,2019-08-29 07:57:42,2019-08-29 08:09:08,,,,,,,
3159,2019-08-29 08:37:58,2019-08-29 08:39:18,,,,,,,
3160,2019-08-29 09:19:02,2019-08-29 09:20:10,,,,,,,
3161,2019-08-29 09:56:03,2019-08-29 09:57:20,,,,,,,
3162,2019-08-29 10:41:25,,,,,,,,
3163,2019-08-29 11:24:01,,,,,,,,
3164,2019-08-29 11:56:49,,,,,,,,
3165,2019-08-29 12:33:28,,,,,,,,
3166,2019-08-29 13:04:59,,,,,,,,
3167,2019-08-29 17:18:59,,,,,,,,
3168,2019-08-29 18:11:46,,,,,,,,
3169,2019-08-29 19:01:53,,,,,,,,
3170,2019-08-29 19:53:19,,,,,,,,
3171,2019-08-29 20:20:02,,,,,,,,
3172,2019-08-29 21:01:07,,,,,,,,
3173,2019-08-29 22:16:42,,,,,,,,
3174,2019-08-29 23:16:31,,,,,,,,
3175,2019-08-30 00:18:20,,,,,,,,
3176,2019-08-30 01:30:13,,,,,,,,
3177,2019-08-30 02:38:47,,,,,,,,
3178,2019-08-30 03:00:32,,,,,,,,
3179,2019-08-30 03:36:46,,,,,,,,
3180,2019-08-30 04:33:24,2019-08-30 04:35:09,,,,,,,
3181,2019-08-30 05:23:08,,,,,,,,
3182,2019-08-30 06:11:41,2019-08-30 06:27:31,,,,,,,
3183,2019-08-30 07:38:38,2019-08-30 07:39:19,,,,,,,
3184,2019-08-30 08:31:42,2019-08-30 08:45:40,,,,,,,
3185,2019-08-30 09:05:26,2019-08-30 09:17:36,,,,,,,
3186,2019-08-30 09:43:27,,,,,,,,
3187,2019-08-30 10:23:44,2019-08-30 10:25:02,,,,,,,
3188,2019-08-30 11:00:40,,,,,,,,
3189,2019-08-30 12:23:18,,,,,,,,
3190,2019-08-30 12:55:29,2019-08-30 13:09:49,,,,,,,
3191,2019-08-30 13:57:48,2019-08-30 14:00:02,,,,,,,
3192,2019-08-30 14:23:36,,,,,,,,
3193,2019-08-30 15:45:19,2019-08-30 16:01:35,,,,,,,
3194,2019-08-30 16:23:39,,,,,,,,
3195,2019-08-30 16:58:48,,,,,,,,
3196,2019-08-30 17:35:55,,,,,,,,
3197,2019-08-30 18:50:07,2019-08-30 18:52:12,,,,,,,
3198,2019-08-30 19:28:56,2019-08-30 19:33:10,,,,,,,
3199,2019-08-30 20:15:47,2019-08-30 20:17:39,,,,,,,
3201,2019-08-30 21:53:21,2019-08-30 22:05:37,,,,,,,
3202,2019-08-30 23:05:13,2019-08-30 23:07:16,,,,,,,
3203,2019-08-30 23:41:32,2019-08-30 23:42:35,,,,,,,
3204,2019-08-31 00:21:02,2019-08-31 00:22:08,,,,,,,
3205,2019-08-31 00:49:01,2019-08-31 00:51:49,,,,,,,
3206,2019-08-31 01:28:40,2019-08-31 01:29:56,,,,,,,
3208,2019-08-31 01:58:19,2019-08-31 01:58:37,,,,,,,
3209,2019-08-31 02:25:50,2019-08-31 02:34:58,,,,,,,
3210,2019-08-31 04:16:26,,,,,,,,
3211,2019-08-31 04:35:22,,,,,,,,
3212,2019-08-31 06:19:26,,,,,,,,
3213,2019-08-31 05:10:04,2019-08-31 05:24:42,,,,,,,
3214,2019-08-31 06:54:40,,,,,,,,
3215,2019-08-31 07:21:09,,,,,,,,
3216,2019-08-31 06:32:53,,,,,,,,
3217,2019-08-31 07:42:23,,,,,,,,
3218,2019-08-31 08:02:05,2019-08-31 08:16:39,,,,,,,
3219,2019-08-31 09:15:53,,,,,,,,
3220,2019-08-31 10:17:28,,,,,,,,
3221,2019-08-31 11:00:15,,,,,,,,
3222,2019-08-31 12:11:32,,,,,,,,
3223,2019-08-31 13:13:32,2019-08-31 13:14:22,,,,,,,
3224,2019-08-31 13:49:56,,,,,,,,
3225,2019-08-31 15:00:21,,,,,,,,
3226,2019-08-31 15:59:40,,,,,,,,
3227,2019-08-31 16:57:20,,,,,,,,
3228,2019-08-31 17:47:52,,,,,,,,
3229,2019-08-31 18:20:34,,,,,,,,
3230,2019-08-31 18:49:15,2019-08-31 18:50:15,,,,,,,
3231,2019-08-31 19:26:48,,,,,,,,
3232,2019-08-31 20:02:30,,,,,,,,
3233,2019-08-31 20:31:24,,,,,,,,
3234,2019-08-31 21:03:52,,,,,,,,
3235,2019-08-31 21:33:01,,,,,,,,
3236,2019-08-31 22:19:43,,,,,,,,
3237,2019-08-31 22:50:20,,,,,,,,
3238,2019-08-31 23:38:24,,,,,,,,
3239,2019-09-01 01:50:43,,,,,,,,
3240,2019-09-01 03:12:02,,,,,,,,
3241,2019-09-01 04:16:01,,,,,,,,
