key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1926,,,2019-07-16 07:49:01,,,2019-07-16 07:19:47,,,,,2019-07-16 07:49:01,2019-07-16 07:06:21,,2019-07-16 07:06:21,2019-07-16 07:06:21
1927,,,2019-07-16 08:42:23,,,2019-07-16 08:42:23,,,,,,2019-07-16 08:34:02,,2019-07-16 08:34:02,2019-07-16 08:34:02
1928,,,2019-07-16 09:46:26,,,2019-07-16 09:58:56,,,,,2019-07-16 09:46:26,,,,
1929,,,2019-07-16 10:36:08,,,2019-07-16 10:36:08,,,,,,,,2019-07-16 10:26:36,
1930,,,2019-07-16 11:11:23,,,2019-07-16 11:11:23,,,,,,2019-07-16 11:04:02,,2019-07-16 11:04:02,2019-07-16 11:04:02
1931,,,2019-07-16 11:57:24,,,2019-07-16 12:07:15,,,,,2019-07-16 11:57:24,,,2019-07-16 11:45:32,
1932,,,2019-07-16 13:10:20,,,2019-07-16 13:10:20,,,,,,2019-07-16 12:51:33,,2019-07-16 12:51:33,2019-07-16 12:51:33
1933,,,,,,2019-07-16 14:01:16,,,,,2019-07-16 14:01:16,,,2019-07-16 13:45:31,
1934,,,,2019-07-16 15:27:06,,,,,,,,,,,
1935,,,,2019-07-16 16:25:02,,,,,,,,2019-07-16 16:13:35,,2019-07-16 16:13:35,2019-07-16 16:13:35
1936,,,,,,2019-07-16 17:04:59,,,,,2019-07-16 17:04:59,2019-07-16 16:59:01,,2019-07-16 16:59:01,2019-07-16 16:59:01
1937,,,,2019-07-16 18:21:30,,,,,,,,,,,
1938,,,,,,2019-07-16 19:27:06,,,,,2019-07-16 19:27:06,2019-07-16 19:21:04,,2019-07-16 19:21:04,2019-07-16 19:21:04
1939,,,,,,2019-07-16 20:50:30,,,,,,2019-07-16 20:45:07,,2019-07-16 20:45:07,2019-07-16 20:45:07
1940,,,,,,2019-07-16 22:36:44,,,,,,2019-07-16 22:28:35,,2019-07-16 22:28:35,2019-07-16 22:28:35
1941,,,,,,,,,,,2019-07-17 00:47:35,2019-07-17 00:42:42,,2019-07-17 00:34:00,2019-07-17 00:42:42
1942,,,2019-07-17 02:15:34,,,,,,,,,2019-07-17 01:53:45,,2019-07-17 01:53:45,2019-07-17 01:53:45
1943,,,,,,2019-07-17 05:03:27,,,,,,2019-07-17 04:48:56,,2019-07-17 04:48:56,2019-07-17 04:48:56
1944,,,,,,2019-07-17 06:01:39,,,,,2019-07-17 06:01:39,2019-07-17 05:46:52,,2019-07-17 05:46:52,2019-07-17 05:46:52
1945,,,,,,,2019-07-17 07:14:04,,,,,,,,
1946,,,,,,,2019-07-17 10:30:04,,,,,,,,
1947,,,,,,2019-07-17 08:06:35,,,,,,,,,
1948,,,,,,,2019-07-17 11:25:12,,,,,,,,
1949,,,,,,2019-07-17 12:12:17,,,,,2019-07-17 12:12:17,2019-07-17 12:05:52,,2019-07-17 12:05:52,
1950,,,2019-07-17 13:56:37,,,,,,,,,2019-07-17 13:32:28,,2019-07-17 13:32:28,2019-07-17 13:32:28
1951,,,,,,,,,,,,,,2019-07-17 14:58:20,
1952,,,2019-07-17 16:31:32,2019-07-17 16:31:32,,,,,,,,2019-07-17 16:25:34,,2019-07-17 16:25:34,2019-07-17 16:25:34
1953,,,2019-07-17 17:02:23,,,,,,,,,2019-07-17 16:55:58,,2019-07-17 16:55:58,2019-07-17 16:55:58
1954,,,2019-07-17 18:28:28,,,,,,,,,2019-07-17 18:23:01,,2019-07-17 18:23:01,2019-07-17 18:23:01
1955,,,2019-07-17 19:19:24,,,,,,,,,2019-07-17 18:58:52,,2019-07-17 18:58:52,2019-07-17 18:58:52
1956,,,2019-07-17 19:57:11,,,,,,,,,2019-07-17 19:47:41,,2019-07-17 19:47:41,
1957,,,2019-07-17 20:29:39,,,,,,,,,,,2019-07-17 20:23:32,
1958,,,2019-07-17 21:32:27,,,2019-07-17 21:32:27,,,,,,2019-07-17 21:26:54,,2019-07-17 21:26:54,2019-07-17 21:26:54
1960,,,,2019-07-18 03:10:43,,,,,,,,2019-07-18 03:05:23,,2019-07-18 03:05:23,2019-07-18 03:05:23
1961,,,,,,,,,,2019-07-18 06:01:27,,2019-07-18 05:56:35,,2019-07-18 05:56:35,2019-07-18 05:56:35
1962,,,,2019-07-18 07:09:44,,,,,,2019-07-18 07:09:44,,,,,
1963,,,2019-07-18 08:02:46,,,2019-07-18 08:02:46,,,,,,,,2019-07-18 07:33:14,
1964,,,,,,,,,,,2019-07-18 09:04:14,,,2019-07-18 08:46:29,2019-07-18 08:46:29
1965,,,,,,,,,,,2019-07-18 09:50:10,2019-07-18 09:28:55,,2019-07-18 09:28:55,2019-07-18 09:28:55
1966,,,,,,,,,,,2019-07-18 11:27:31,2019-07-18 11:04:09,,2019-07-18 11:04:09,2019-07-18 11:04:09
1967,,,2019-07-18 12:10:21,,,,,,,,2019-07-18 12:10:21,,,2019-07-18 12:02:29,
1968,,,2019-07-18 13:05:46,,,,,,,,,,,2019-07-18 12:47:41,2019-07-18 12:47:41
1969,,,2019-07-18 13:27:10,,,2019-07-18 13:38:54,,,,,,,,,
1970,,,2019-07-18 14:12:22,,,,,,,,,,,,
1971,,,2019-07-18 15:04:39,,,2019-07-18 15:04:39,,,,,,,,,
1972,,,2019-07-18 15:26:33,,,2019-07-18 15:26:33,,,,,,,,,
1973,,,2019-07-18 16:05:12,,,2019-07-18 16:05:12,,,,,,,,2019-07-18 16:01:45,
1975,,,,2019-07-18 17:20:39,,,,,2019-07-18 17:35:46,,,2019-07-18 17:03:19,,2019-07-18 17:03:19,2019-07-18 17:03:19
1976,,,,2019-07-18 18:44:10,,,,,2019-07-18 18:58:01,,,,,2019-07-18 18:24:05,
1977,,,,,,,,,,,,2019-07-18 19:17:38,,2019-07-18 19:17:38,
1978,,,,,,,,,,,,2019-07-18 19:51:03,,2019-07-18 19:51:03,
1980,,,2019-07-18 21:39:22,,,,,,,,,2019-07-18 21:34:50,,2019-07-18 21:34:50,2019-07-18 21:34:50
1981,,,2019-07-18 22:52:39,,,,,,,,,2019-07-18 22:48:35,,2019-07-18 22:48:35,2019-07-18 22:48:35
1982,,,,,,2019-07-19 01:04:08,,,,,2019-07-19 01:04:08,,,2019-07-19 00:56:10,
1983,,,,2019-07-19 02:26:52,,,,,,,,2019-07-19 02:09:44,,2019-07-19 02:09:44,2019-07-19 02:09:44
1984,,,,2019-07-19 03:26:21,,,,,,,,2019-07-19 03:16:45,,2019-07-19 03:16:45,2019-07-19 03:16:45
1985,,,,2019-07-19 04:00:04,,,,,,,,2019-07-19 03:54:59,,2019-07-19 03:54:59,2019-07-19 03:54:59
1986,,,,2019-07-19 05:23:27,,,,,,,,,,,
1987,,,,2019-07-19 06:34:37,,,,,,,,,,,
1988,,,,2019-07-19 07:50:41,,,,,,,,,,,
1989,,,,2019-07-19 08:31:17,,,,,,,,2019-07-19 08:23:10,,2019-07-19 08:23:10,2019-07-19 08:23:10
1990,,,,2019-07-19 09:13:47,,,,,,,,,,,
1991,,,,2019-07-19 09:54:38,,,,,,,,,,,
1992,2019-07-19 10:53:29,,,2019-07-19 10:41:07,,,,,,,,2019-07-19 10:53:29,,2019-07-19 10:53:29,
1993,,,,2019-07-19 12:18:14,,,,,,,,2019-07-19 12:08:07,,2019-07-19 12:08:07,2019-07-19 12:08:07
1994,,,,,,2019-07-19 13:13:08,,,,,2019-07-19 13:13:08,,,2019-07-19 13:07:24,
1995,,,2019-07-19 14:21:32,,,,,,,,,,,,
1996,,,2019-07-19 15:12:21,,,,,,,,,,,,
1997,,,2019-07-19 16:45:55,,,,,,,,,2019-07-19 16:32:31,,2019-07-19 16:32:31,2019-07-19 16:32:31
1998,,,2019-07-19 17:31:03,,,,,,,,,2019-07-19 17:24:28,,2019-07-19 17:24:28,2019-07-19 17:24:28
1999,2019-07-19 18:07:06,,,,,,,,,,,2019-07-19 18:03:28,,2019-07-19 18:03:28,2019-07-19 18:03:28
2000,2019-07-19 19:05:31,,,,,,,,,,,2019-07-19 19:02:15,,2019-07-19 19:02:15,2019-07-19 19:02:15
2001,,,,,,,,,,,,2019-07-19 20:19:20,,2019-07-19 20:19:20,2019-07-19 20:19:20
2002,,,2019-07-19 21:43:28,,,,,,,,,2019-07-19 21:33:39,,2019-07-19 21:33:39,2019-07-19 21:33:39
2003,,,,,,2019-07-19 22:57:57,,,,,,2019-07-19 22:52:46,,2019-07-19 22:52:46,2019-07-19 22:52:46
2004,,,,2019-07-20 00:18:15,,,,,,,,2019-07-20 00:13:21,,2019-07-20 00:13:21,2019-07-20 00:13:21
2005,,,,2019-07-20 01:07:52,,,,,,,,2019-07-20 00:53:14,,2019-07-20 00:53:14,2019-07-20 00:53:14
2006,,,,2019-07-20 02:16:44,,,,,,,,2019-07-20 02:03:19,,2019-07-20 02:03:19,2019-07-20 02:03:19
2007,,,,2019-07-20 03:38:33,,,,,,,,2019-07-20 03:26:11,,2019-07-20 03:26:11,2019-07-20 03:26:11
2008,,,,2019-07-20 04:44:39,,,,,,,,2019-07-20 04:33:24,,2019-07-20 04:33:24,2019-07-20 04:33:24
2011,,,,2019-07-20 07:18:49,,,,,,,,2019-07-20 07:10:28,,2019-07-20 07:10:28,2019-07-20 07:10:28
2012,,,,2019-07-20 08:16:55,,,,,,,,2019-07-20 08:10:01,,2019-07-20 08:10:01,2019-07-20 08:10:01
2013,,,,2019-07-20 08:52:12,,,,,,,,2019-07-20 08:38:44,,2019-07-20 08:38:44,2019-07-20 08:38:44
2014,,,,2019-07-20 09:27:22,,,,,,,,2019-07-20 09:15:56,,2019-07-20 09:15:56,2019-07-20 09:15:56
2015,,,,2019-07-20 10:09:01,,,,,,,,2019-07-20 09:54:23,,2019-07-20 09:54:23,2019-07-20 09:54:23
2016,,,,2019-07-20 10:37:44,,,,,,,,2019-07-20 10:25:03,,2019-07-20 10:25:03,2019-07-20 10:25:03
2017,,,,2019-07-20 11:13:36,,,,,,,,2019-07-20 11:02:23,,2019-07-20 11:02:23,2019-07-20 11:02:23
2018,,,,2019-07-20 11:57:34,,,,,,,,2019-07-20 11:37:29,,2019-07-20 11:37:29,2019-07-20 11:37:29
2019,,,,2019-07-20 12:55:18,,,,,,2019-07-20 12:55:18,,2019-07-20 12:32:25,,2019-07-20 12:32:25,2019-07-20 12:32:25
2020,,,,,,2019-07-20 14:00:15,,,,,2019-07-20 14:00:15,2019-07-20 13:51:20,,2019-07-20 13:51:20,2019-07-20 13:51:20
2021,,,,,,2019-07-20 15:00:16,,,,,2019-07-20 15:00:16,2019-07-20 14:55:31,,2019-07-20 14:47:20,2019-07-20 14:55:31
2022,,,2019-07-20 15:37:45,,,2019-07-20 15:49:50,,,,,,2019-07-20 15:32:30,,2019-07-20 15:20:02,2019-07-20 15:32:30
2023,,,,,,2019-07-20 16:15:37,,,,,2019-07-20 16:15:37,,,2019-07-20 16:08:40,
2024,,,,,,2019-07-20 16:52:32,,,,,,2019-07-20 16:40:34,,2019-07-20 16:40:34,2019-07-20 16:40:34
2025,,,,,,2019-07-20 17:30:01,,,,,2019-07-20 17:30:01,,,2019-07-20 17:26:30,
2026,,,,,,2019-07-20 18:08:09,,,,,2019-07-20 18:08:09,,,2019-07-20 18:01:53,
2027,,,2019-07-20 18:38:54,,,2019-07-20 18:49:49,,,,,2019-07-20 18:38:54,,,2019-07-20 18:34:32,
2028,,,2019-07-20 19:39:09,,,2019-07-20 19:51:09,,,,,2019-07-20 19:39:09,,,2019-07-20 19:32:01,
2029,,,2019-07-20 20:43:44,,,2019-07-20 20:30:34,,,,,2019-07-20 20:30:34,2019-07-20 20:14:28,,2019-07-20 20:14:28,2019-07-20 20:14:28
2030,,,2019-07-20 21:03:46,,,,,,,,,,,2019-07-20 20:56:41,
2032,,,,,,2019-07-20 22:12:45,,,,,2019-07-20 22:12:45,,,2019-07-20 22:09:14,
2033,,,,,,2019-07-20 23:21:23,,,,,,2019-07-20 23:12:22,,2019-07-20 23:12:22,2019-07-20 23:12:22
2034,,,,,,2019-07-21 00:27:22,,,,,,2019-07-21 00:15:42,,2019-07-21 00:15:42,2019-07-21 00:15:42
2035,,,,,,2019-07-21 01:50:04,,,,,,2019-07-21 01:41:07,,2019-07-21 01:41:07,2019-07-21 01:41:07
2036,,,,,,2019-07-21 03:08:03,,,,,,2019-07-21 03:02:18,,2019-07-21 03:02:18,2019-07-21 03:02:18
2037,,,,,,2019-07-21 03:42:18,,,,,2019-07-21 03:42:18,2019-07-21 03:37:09,,2019-07-21 03:37:09,2019-07-21 03:37:09
2038,,,,,,2019-07-21 04:22:22,,,,,,2019-07-21 04:18:49,,2019-07-21 04:18:49,2019-07-21 04:18:49
2039,,,,,,2019-07-21 04:48:37,,,,,,2019-07-21 04:44:59,,2019-07-21 04:44:59,2019-07-21 04:44:59
2040,,,,,,2019-07-21 05:27:37,,,,,,2019-07-21 05:22:13,,2019-07-21 05:22:13,2019-07-21 05:22:13
2041,,,,,,2019-07-21 06:04:02,,,,,2019-07-21 06:04:02,2019-07-21 05:59:17,,2019-07-21 05:59:17,2019-07-21 05:59:17
2042,,,,,,2019-07-21 06:41:29,,,,,2019-07-21 06:41:29,2019-07-21 06:36:49,,2019-07-21 06:36:49,2019-07-21 06:36:49
2044,,,,,,2019-07-21 07:59:04,,,,,,2019-07-21 07:52:26,,2019-07-21 07:52:26,2019-07-21 07:52:26
2045,,,,,,,,,,,,2019-07-21 08:24:04,,2019-07-21 08:24:04,2019-07-21 08:24:04
2046,,,2019-07-21 10:22:56,2019-07-21 10:22:56,,,,,,,,2019-07-21 09:37:58,,2019-07-21 09:37:58,2019-07-21 09:37:58
2047,,,2019-07-21 11:10:33,2019-07-21 11:10:33,,,,,,,,2019-07-21 10:10:49,,2019-07-21 10:10:49,2019-07-21 10:10:49
2048,,,,2019-07-21 11:58:23,,,,,,,,2019-07-21 11:53:04,,2019-07-21 11:53:04,2019-07-21 11:53:04
2049,,,,2019-07-21 12:42:55,,,,,,,,2019-07-21 12:24:59,,2019-07-21 12:24:59,2019-07-21 12:24:59
2050,,,,2019-07-21 13:33:50,,,,,,,,,,,
2051,,,,2019-07-21 14:16:45,,,,,,,,2019-07-21 14:08:41,,2019-07-21 14:08:41,2019-07-21 14:08:41
2052,,,,2019-07-21 15:11:42,,,,,,,,2019-07-21 14:54:43,,2019-07-21 14:54:43,2019-07-21 14:54:43
2053,,,,2019-07-21 15:42:55,,,,,,,,,,,
2054,,,,,,,,,,,,2019-07-21 16:18:12,,2019-07-21 16:18:12,2019-07-21 16:18:12
2055,,,2019-07-21 17:06:45,,,,,,,,,,,,
2057,,,2019-07-21 18:18:00,,,,,,,,,2019-07-21 17:59:15,,,2019-07-21 17:59:15
2058,,,2019-07-21 18:53:25,,,,,,,,,,,,
2059,,,2019-07-21 19:27:52,,,,,,,,,2019-07-21 19:18:23,,2019-07-21 19:18:23,2019-07-21 19:18:23
2060,,,,,,,,,,,,,,2019-07-21 20:24:04,
2061,,,,2019-07-21 21:46:09,2019-07-21 21:46:09,2019-07-21 21:46:09,,,,,,,,2019-07-21 21:14:57,
2062,,,,2019-07-21 22:41:03,2019-07-21 22:41:03,,,,,,,,,2019-07-21 22:23:52,
2063,,,,2019-07-21 23:45:37,2019-07-21 23:25:54,,,,,,,,,2019-07-21 23:18:34,
2064,,,,2019-07-22 00:17:37,2019-07-22 00:17:37,,,,,,,2019-07-22 00:10:58,,2019-07-22 00:10:58,2019-07-22 00:10:58
2065,,,,2019-07-22 01:04:19,2019-07-22 01:04:19,,,,,,,2019-07-22 00:56:51,,2019-07-22 00:56:51,2019-07-22 00:56:51
2066,,,,2019-07-22 01:58:01,2019-07-22 01:58:01,,,,,,,2019-07-22 01:50:17,,2019-07-22 01:50:17,2019-07-22 01:50:17
2067,,,,2019-07-22 03:27:34,2019-07-22 03:08:06,,,,,,,2019-07-22 03:01:45,,2019-07-22 03:01:45,2019-07-22 03:01:45
2068,,,2019-07-22 05:17:08,,,,,,,,,2019-07-22 05:01:20,,2019-07-22 05:01:20,2019-07-22 05:01:20
2069,,,2019-07-22 06:18:45,,,,,,,,2019-07-22 06:18:45,2019-07-22 06:10:40,,2019-07-22 06:10:40,2019-07-22 06:10:40
2070,,,2019-07-22 06:55:29,,,,,,,,,2019-07-22 06:50:20,,2019-07-22 06:50:20,2019-07-22 06:50:20
2071,,,,,,,,,,,,,,2019-07-22 07:26:15,
2072,,,,,,,,,,,,2019-07-22 07:57:33,,2019-07-22 07:57:33,2019-07-22 07:57:33
2073,,,,,,,,,,,,2019-07-22 08:38:11,,2019-07-22 08:38:11,2019-07-22 08:38:11
2074,,,2019-07-22 09:21:57,,,,,,,,,2019-07-22 09:14:31,,2019-07-22 09:07:09,2019-07-22 09:14:31
2075,,,,,,,,,,,,2019-07-22 09:51:25,,2019-07-22 09:51:26,2019-07-22 09:51:25
2076,,,2019-07-22 10:36:39,,,,,,,,,2019-07-22 10:27:41,,2019-07-22 10:27:41,2019-07-22 10:27:41
2077,,,2019-07-22 11:05:48,,,,,,,,,2019-07-22 10:59:49,,2019-07-22 10:59:49,2019-07-22 10:59:49
2078,,,2019-07-22 11:44:43,,,,,,,,,2019-07-22 11:37:57,,2019-07-22 11:37:57,2019-07-22 11:37:57
2079,,,,,,,,,,,,2019-07-22 12:06:42,,2019-07-22 12:06:42,2019-07-22 12:06:42
2080,,,,,,,,,,,,2019-07-22 12:47:13,,2019-07-22 12:47:13,
2081,,,2019-07-22 13:30:54,,,,,,,,,2019-07-22 13:25:29,,2019-07-22 13:25:29,
2082,,,2019-07-22 14:02:06,,,,,,,,,2019-07-22 13:54:17,,2019-07-22 13:54:17,
2083,,,2019-07-22 14:38:52,,,,,,,,,2019-07-22 14:30:24,,2019-07-22 14:30:24,
2084,,,,,,2019-07-22 15:22:04,,,,,,2019-07-22 15:07:35,,2019-07-22 15:07:35,
2085,,,,2019-07-22 15:53:42,,,,,,,,,,,
2086,,,,2019-07-22 16:37:47,,,,,,,,,,,
2087,,,,2019-07-22 17:10:18,,,,,,,,2019-07-22 17:03:54,,2019-07-22 17:03:54,
2088,,,,2019-07-22 18:09:55,,,,,,,,2019-07-22 17:56:11,,2019-07-22 17:56:11,
2089,,,,2019-07-22 18:53:19,,,,,,,,,,,
2090,,,,2019-07-22 19:26:54,,,,,,,,,,,
2091,,,,2019-07-22 20:41:34,,,,,,,,2019-07-22 20:31:12,,2019-07-22 20:31:12,
2092,,,2019-07-22 21:31:59,,,,,,,,,2019-07-22 21:21:24,,2019-07-22 21:21:24,
2093,,,,2019-07-22 22:39:36,,,,,,,,2019-07-22 22:30:00,,2019-07-22 22:30:00,
2094,,,,,,,,,,,,2019-07-23 00:17:08,,2019-07-23 00:17:08,2019-07-23 00:17:08
2095,,,,,,2019-07-23 01:18:31,,,,,2019-07-23 01:18:31,2019-07-23 01:11:36,,2019-07-23 01:11:36,2019-07-23 01:11:36
2096,,,2019-07-23 01:55:24,,,2019-07-23 02:05:09,,,,,,2019-07-23 01:48:12,,2019-07-23 01:48:12,2019-07-23 01:48:12
2097,2019-07-23 03:00:44,,2019-07-23 03:14:14,,,,,,,,,2019-07-23 02:55:41,,2019-07-23 02:55:41,2019-07-23 02:55:41
2098,,,,,,2019-07-23 04:33:55,,,,,,2019-07-23 04:00:36,,2019-07-23 04:00:36,2019-07-23 04:00:36
2099,,,,,,2019-07-23 05:07:10,,,,,2019-07-23 05:07:10,2019-07-23 04:59:13,,2019-07-23 04:59:13,2019-07-23 04:59:13
2100,,,,,,2019-07-23 05:40:43,,,,,,2019-07-23 05:33:11,,2019-07-23 05:33:11,2019-07-23 05:33:11
2101,,,,,,2019-07-23 06:09:58,,,,,,2019-07-23 06:03:11,,2019-07-23 06:03:11,2019-07-23 06:03:11
2102,,,,,,2019-07-23 07:26:23,,,,,,2019-07-23 07:19:28,,2019-07-23 07:19:28,2019-07-23 07:19:28
2104,2019-07-23 08:38:38,2019-07-23 08:42:23,,2019-07-23 08:42:23,2019-07-23 08:42:23,,2019-07-23 08:42:23,,,,,,,,
2105,2019-07-23 10:10:15,2019-07-23 10:13:13,,2019-07-23 10:13:13,2019-07-23 10:13:13,,2019-07-23 10:13:13,,,,,,,,
2106,2019-07-23 11:07:27,2019-07-23 11:10:20,,2019-07-23 11:10:20,2019-07-23 11:10:20,,2019-07-23 11:10:20,,,,,,,,
2107,2019-07-23 11:49:52,2019-07-23 11:52:43,,2019-07-23 11:52:43,2019-07-23 11:52:43,,2019-07-23 11:52:43,,,,,,,,
2108,2019-07-23 14:35:55,2019-07-23 14:35:55,,2019-07-23 14:37:23,2019-07-23 14:35:55,,2019-07-23 14:35:55,,,,,,,,
2109,2019-07-23 15:37:44,2019-07-23 15:37:44,,2019-07-23 15:37:44,2019-07-23 15:37:44,,2019-07-23 15:37:44,,,,,,,,
2110,2019-07-23 18:01:50,2019-07-23 18:01:50,,2019-07-23 18:01:50,2019-07-23 18:01:50,,2019-07-23 18:01:50,,,,,,,,
2111,,,,,,,,,,,,2019-07-23 21:21:03,,2019-07-23 21:21:03,2019-07-23 21:21:03
2112,,,,,,2019-07-23 22:25:41,,,,,,,,,
2113,,,,,,,,,,,,,,2019-07-23 22:57:37,2019-07-23 22:57:37
2114,,,2019-07-23 23:44:42,,,,,,,,,2019-07-23 23:35:58,,2019-07-23 23:35:58,2019-07-23 23:35:58
2115,,,,,,2019-07-24 00:15:51,,,,,,,,2019-07-24 00:09:25,
2116,,,,,,2019-07-24 00:39:50,,,,,,,,2019-07-24 00:35:59,
2117,,,,,,,,,,,,2019-07-24 01:12:00,,2019-07-24 01:12:00,2019-07-24 01:12:00
2118,,,,,,2019-07-24 01:43:29,,,,,2019-07-24 01:43:29,2019-07-24 01:36:20,,2019-07-24 01:36:20,2019-07-24 01:36:20
2119,,,,,,2019-07-24 02:30:27,,,,,,2019-07-24 02:22:42,,2019-07-24 02:22:42,2019-07-24 02:22:42
2120,,,2019-07-24 03:28:21,,,,,,,,,2019-07-24 03:24:38,,2019-07-24 03:24:38,2019-07-24 03:24:38
2121,,,,,,2019-07-24 03:53:06,,,,,,,,2019-07-24 03:49:41,
2122,,,2019-07-24 04:50:27,,,2019-07-24 04:36:00,,,,,2019-07-24 04:36:00,,,2019-07-24 04:29:13,
2123,,,,,,,,,,2019-07-24 05:46:29,,2019-07-24 05:26:36,,2019-07-24 05:26:36,2019-07-24 05:26:36
2124,,,,,,,,,,2019-07-24 06:46:46,,2019-07-24 06:25:07,,2019-07-24 06:25:07,2019-07-24 06:25:07
2125,,,2019-07-24 07:40:10,,,,,,,2019-07-24 07:40:10,,2019-07-24 07:17:07,,2019-07-24 07:17:07,2019-07-24 07:17:07
2126,,,2019-07-24 08:21:31,,,,,,,2019-07-24 08:21:31,,2019-07-24 08:12:26,,2019-07-24 08:12:26,2019-07-24 08:12:26
2127,,,,,,,,,,2019-07-24 08:51:27,,2019-07-24 08:45:59,,2019-07-24 08:45:59,2019-07-24 08:45:59
2128,,,2019-07-24 09:37:55,2019-07-24 09:26:47,,,,,,2019-07-24 09:26:47,,2019-07-24 09:17:26,,2019-07-24 09:17:26,2019-07-24 09:17:26
2129,,,2019-07-24 10:24:22,,,,,,,2019-07-24 10:24:22,,2019-07-24 10:16:34,,2019-07-24 10:16:34,2019-07-24 10:16:34
2130,,,2019-07-24 11:35:41,,,,,,,2019-07-24 11:35:41,,2019-07-24 11:12:31,,2019-07-24 11:12:31,2019-07-24 11:12:31
2131,2019-07-24 12:11:09,,,,,,,,,2019-07-24 12:16:12,,2019-07-24 12:08:47,,2019-07-24 12:08:47,2019-07-24 12:08:47
2132,,,,,,,,,,,,2019-07-24 13:25:03,,2019-07-24 13:25:03,2019-07-24 13:25:03
2133,,,2019-07-24 13:49:05,,,,,,,,,2019-07-24 13:44:21,,2019-07-24 13:44:21,2019-07-24 13:44:21
2134,,,2019-07-24 14:20:13,,,,,,,,,2019-07-24 14:14:38,,2019-07-24 14:14:38,2019-07-24 14:14:38
2135,,,2019-07-24 14:53:24,,,,,,,,,2019-07-24 14:47:33,,2019-07-24 14:47:33,2019-07-24 14:47:33
2136,,,,,,,,,,,,2019-07-24 15:16:38,,2019-07-24 15:16:38,
2137,,,2019-07-24 16:34:32,2019-07-24 16:53:54,,,,,,,,2019-07-24 16:24:28,,2019-07-24 16:24:28,2019-07-24 16:24:28
2138,,,,2019-07-24 16:01:10,,,,,,,,,,,
2139,,,2019-07-24 17:14:58,,,,,,,,,2019-07-24 17:05:09,,2019-07-24 17:05:09,2019-07-24 17:05:09
2140,,,2019-07-24 17:50:07,,,,,,,,,2019-07-24 17:37:25,,2019-07-24 17:37:25,2019-07-24 17:37:25
2141,,,,,,2019-07-24 19:30:58,,,,,,2019-07-24 19:18:36,,2019-07-24 19:18:36,2019-07-24 19:18:36
2142,,,,,,,,,,,,2019-07-24 20:23:37,,,
2143,,,,,,,,,,,,2019-07-24 20:39:53,,2019-07-24 20:39:53,2019-07-24 20:39:53
2144,,,,,,,,,,,,,,2019-07-24 21:05:46,
2145,,,,,,,,,,,,2019-07-24 22:10:31,,2019-07-24 22:10:31,2019-07-24 22:10:31
2146,,,,,,2019-07-24 23:21:47,,,,,,2019-07-24 22:57:40,,2019-07-24 22:57:40,2019-07-24 22:57:40
2147,,,,,,2019-07-24 23:56:15,,,,,2019-07-24 23:56:15,2019-07-24 23:34:05,2019-07-24 23:34:05,,2019-07-24 23:34:05
2148,,,,,,2019-07-25 00:30:12,,,,,,2019-07-25 00:23:23,,2019-07-25 00:23:23,2019-07-25 00:23:23
2149,,,,,,2019-07-25 01:09:26,,,,,,2019-07-25 00:54:25,,2019-07-25 00:54:25,2019-07-25 00:54:25
2150,,,2019-07-25 03:11:48,,,2019-07-25 03:11:48,,,,,,2019-07-25 01:56:29,,2019-07-25 01:56:29,2019-07-25 01:56:29
2151,,,,,,,,,,2019-07-25 03:10:29,,2019-07-25 02:35:54,,2019-07-25 02:35:56,2019-07-25 02:35:53
2152,,,,2019-07-25 04:12:03,,,,,,,,2019-07-25 04:05:10,,2019-07-25 04:05:10,2019-07-25 04:05:10
2153,,,,2019-07-25 05:21:36,,,,,,,,2019-07-25 05:06:12,,2019-07-25 05:06:12,2019-07-25 05:06:12
2154,,,,2019-07-25 05:46:37,,,,,,2019-07-25 05:46:37,,2019-07-25 05:38:11,,2019-07-25 05:38:11,2019-07-25 05:38:11
2155,,,2019-07-25 06:26:20,2019-07-25 06:44:35,,,,,,2019-07-25 06:26:20,,2019-07-25 06:13:49,,2019-07-25 06:13:49,2019-07-25 06:13:49
2156,,,,,,,,,,2019-07-25 07:01:54,,2019-07-25 06:56:23,,2019-07-25 06:56:23,2019-07-25 06:56:23
2157,,,2019-07-25 07:30:52,2019-07-25 07:42:19,,,,,,2019-07-25 07:30:52,,2019-07-25 07:21:49,,2019-07-25 07:21:49,2019-07-25 07:21:49
2158,,,2019-07-25 07:59:48,,,,,,,2019-07-25 07:59:48,,2019-07-25 07:54:53,,2019-07-25 07:54:53,2019-07-25 07:54:53
2159,,,2019-07-25 08:42:43,,,,,,,,,2019-07-25 08:35:55,,2019-07-25 08:35:55,2019-07-25 08:35:55
2160,,,2019-07-25 09:37:15,2019-07-25 09:37:15,,,,,,,,2019-07-25 09:30:11,,2019-07-25 09:30:11,2019-07-25 09:30:11
2161,,,,2019-07-25 10:51:30,,,,,,,,2019-07-25 10:30:43,,2019-07-25 10:30:43,2019-07-25 10:30:43
2162,2019-07-25 11:41:55,,,2019-07-25 11:50:15,,,,,,,,2019-07-25 11:38:58,,2019-07-25 11:38:58,2019-07-25 11:38:58
